view,column,role,evidence_level,include,missing_strategy,note
production,missing_Ant_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_AntiDP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_AntiDP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_B_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_B_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_BaA_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_BaA_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_BaA_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_BaA_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_BaP_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_BaP_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_BaP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_BaP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_BaPeq_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_BaPeq_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Benz_a_anthracene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Benz_a_anthracene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Benz_a_pyrene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Benz_a_pyrene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Benz_b_fluoranthene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Benz_b_fluoranthene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Benz_e_pyrene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Benz_e_pyrene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Benz_ghi_perylene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Benz_ghi_perylene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Benz_k_fluoranthene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Benz_k_fluoranthene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Benzene_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Benzene_ugkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_BghiP_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_BghiP_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_BghiP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_BghiP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_C10C40_TPH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_C10C40_TPH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_C1FLU_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_C1FLU_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_C1PYR_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_C1PYR_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_C5C10_TPH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_C5C10_TPH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Chlorpyrifos_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Chlorpyrifos_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Chr_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Chr_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Chr_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Chr_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_DDT_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_DDT_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_D_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_D_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_DichloroBiphenyl_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_DichloroBiphenyl_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Flu_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Flu_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Flu_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Flu_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_G_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_G_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_HCBD_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_HCBD_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_HCB_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_HCB_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_HCB_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_HCB_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_HMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_HMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_IcdP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_IcdP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_LMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_LMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_MMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_MMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Nap_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Nap_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Nap_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Nap_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_OCP_SumDDT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_OCP_SumDDT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_OCP_SumHCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_OCP_SumHCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PAH4_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PAH4_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PAH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PAH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PAHs_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PAHs_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PBDE209_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PBDE209_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB101_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB101_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB101_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB101_ugkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB105_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB105_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB114_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB114_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB118_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB118_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB118_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB118_ugkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB123_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB123_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB126_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB126_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB138_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB138_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB138_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB138_ugkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB141_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB141_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB149_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB149_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB153_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB153_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB153_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB153_ugkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB156_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB156_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB157_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB157_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB167_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB167_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB169_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB169_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB170_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB170_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB180_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_PCB180_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_PCB180_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
